"YMTGDP","ITMCDP","CLRCDP","ACT","FREE","KEEPS","LOWLIMIT","CONSUME","DELIVERY","PRODUCTION","PURCHES"
201908,2378449,580,142.5,142.5,0,0,0,0,0,0
201908,2432914,580,0,0,0,0,0,0,0,0
201908,2444423,580,59.4,59.4,0,0,0,0,0,0
201908,2444429,580,19.7,19.7,0,0,0,0,0,0
201908,2444435,30,0,0,0,0,0,0,0,0
201908,2444435,580,57761.7,46145.2,11616.5,40000,2479.5,0,0,0
201908,2444436,580,0,0,0,0,0,1400,1400,0
201908,2444439,30,0,0,0,0,0,0,0,0
201908,2444439,580,108048.1,7415,99320.8,30000,2847.8,0,0,30000
201908,2444440,580,200,0,0,0,0,400,400,0
201908,2476964,30,0,0,0,0,0,0,0,0
201908,2476964,580,0,0,0,0,0,35,0,0
201908,2479221,580,0,0,0,0,0,0,0,0
201908,2505081,30,0,0,0,0,0,0,0,0
201908,2505081,580,283,283,0,0,0,0,0,0
201908,2517725,30,1492.5,692.5,800,0,0,0,0,0
201908,2517725,580,6777.6,6341.5,0,0,1406.2,0,0,0
201908,2530359,580,5400,5400,0,0,0,0,0,0
201908,2530392,580,0,0,0,0,0,0,0,0
201908,2543678,30,0,0,0,0,0,0,0,0
201908,2543678,580,0,0,0,0,0,0,0,0
201908,2553935,580,0,0,0,0,0,0,0,0
201908,2566588,580,1800,1800,0,0,0,0,0,0
201908,2569159,580,0,0,0,0,0,0,0,0
201908,2617190,580,0,0,0,0,0,0,0,0
201908,2617271,30,0,0,0,0,0,0,0,0
201908,2617271,580,0,0,0,0,0,0,0,0
201908,2617272,580,0,0,0,0,0,0,0,0
201908,2617273,580,0,0,0,0,0,0,0,0
201908,2617275,580,0,0,0,0,0,0,0,0
201908,2617276,30,0,0,0,0,0,0,0,0
201908,2617276,580,0,0,0,0,0,0,0,0
201908,2623010,580,211,211,0,0,0,0,0,0
201908,2644386,30,0,0,0,0,0,0,0,0
201908,2644386,580,1345.2,0,0,0,2324.8,0,0,0
201908,2689500,580,207.7,207.7,0,0,0,0,0,0
201908,2689501,580,105.9,105.9,0,0,0,0,0,0
201908,2707373,580,0,0,0,0,0,0,0,0
201908,2731081,580,110.3,110.3,0,0,0,0,0,0
201908,2752922,580,0,0,0,0,0,0,0,0
201908,2777240,580,0,0,0,0,0,0,0,0
201908,2777241,580,0,0,0,0,0,0,0,0
201908,2783040,580,0,0,0,0,0,0,0,0
201908,2794778,580,0,0,0,0,0,0,0,0
201908,2904441,580,0,0,0,0,0,0,0,0
201908,2913055,580,0,0,0,0,0,0,0,0
201908,2913057,580,0,0,0,0,0,0,0,0
201908,2923110,580,0,0,0,0,0,0,0,0
201908,2926780,580,0,0,0,0,0,0,0,0
201908,3046641,580,36.8,36.8,0,0,0,0,0,0
201908,3054495,580,122.2,122.2,0,0,0,0,0,0
201908,3059140,580,0,0,0,0,0,0,0,0
201908,3059167,30,110.9,110.9,0,0,0,0,0,0
201908,3069320,30,108.9,108.9,0,0,0,0,0,0
201908,3077970,30,0,0,0,0,0,0,0,0
201908,3077971,30,0,0,0,0,0,0,0,0
201908,3077972,30,26.8,26.8,0,0,56.9,0,0,0
201908,3077972,580,0,0,0,0,0,0,0,0
201908,3087521,30,0,0,0,0,0,0,0,0
201908,3087543,580,0,0,0,0,0,0,0,0
201908,3087544,580,0,0,0,0,0,0,0,0
201908,3088864,30,0,0,0,0,0,0,0,0
201908,3088864,580,110.9,110.9,0,0,0,0,0,0
201908,3100143,30,117.2,117.2,0,0,0,0,0,0
201908,3100143,580,222.2,24.6,197.6,0,0,0,0,0
201908,3112095,30,0,0,0,0,0,0,0,0
201908,3112103,580,117.3,56.5,0,0,45.3,0,120,0
201908,3112349,580,0,0,0,0,0,0,0,0
201908,3112350,580,0,0,0,0,0,0,0,0
201908,3115718,580,101.2,101.2,0,0,363.5,0,360,0
201908,3122277,580,39,39,0,0,0,0,0,0
201908,3124092,580,177.6,177.6,0,0,0,0,0,0
201908,3128490,30,0,0,0,0,0,0,0,0
201908,3128490,580,90,90,0,0,0,0,0,0
201908,3130323,30,0,0,0,0,0,0,0,0
201908,3130324,580,117.2,117.2,0,0,2.8,0,120,0
201908,3152238,30,85.8,85.8,0,0,0,0,0,0
201908,3162970,580,0,0,0,0,0,0,0,0
201908,3164308,30,0,0,0,0,0,0,0,0
201908,3164308,580,106.8,106.8,0,0,0,0,0,0
201908,3164363,580,349.6,349.6,0,0,0,0,0,0
201908,3164728,580,120,109.8,0,0,0,0,120,0
201908,3167218,30,0,0,0,0,0,0,0,0
201908,3167218,580,95.2,95.2,0,0,0,0,0,0
201908,3167327,30,237.7,237.7,0,0,0,0,0,0
201908,3167327,580,93.1,93.1,0,0,0,0,0,0
201908,3172636,580,54.7,54.7,0,0,2.8,0,0,0
201908,3172839,580,0,0,0,0,0,0,0,0
201908,3177392,580,113,113,0,0,0,0,0,0
201908,3205524,580,56.5,56.5,0,0,0,0,0,0
201908,3205601,580,290.5,178.5,112,0,6.8,0,0,0
201908,3208246,580,0,0,0,0,0,0,0,0
201908,3208248,580,0,0,0,0,0,0,0,0
201908,3228508,580,119.3,119.3,0,0,0,0,0,0
201908,3235013,30,0,0,0,0,0,0,0,0
201908,3235013,580,0,0,0,0,0,0,0,0
201908,3237097,30,0,0,0,0,0,0,0,0
201908,3254459,580,0,0,0,0,0,0,0,0
201908,3267809,580,113,113,0,0,3,0,0,0
201908,3281700,30,0,0,0,0,0,0,0,0
201908,3281700,580,115.1,115.1,0,0,0,0,0,0
201908,3282202,580,600,0,600,0,0,0,0,0
201908,3297160,580,0,0,0,0,0,0,0,0
201908,3301827,580,0,0,0,0,0,0,0,0
201908,3306218,580,108.9,108.9,0,0,0,0,0,0
201908,3306335,30,104,104,0,0,6.2,0,0,0
201908,3336797,30,0,0,0,0,0,0,0,0
201908,3336797,580,116.3,116.3,0,0,0,0,0,0
201908,3339509,580,116.2,116.2,0,0,0,0,0,0
201908,3342642,30,44.2,44.2,0,0,0,0,0,0
201908,3342643,30,0,0,0,0,0,0,0,0
201908,3342645,30,12.3,12.3,0,0,0,0,0,0
201908,3342646,30,35,35,0,0,0,0,0,0
201908,3342647,30,12.3,12.3,0,0,0,0,0,0
201908,3342648,30,5.1,5.1,0,0,0,0,0,0
201908,3362301,30,0,0,0,0,0,0,0,0
201908,3362302,30,16.4,16.4,0,0,0,0,0,0
201908,3362303,30,8.2,8.2,0,0,0,0,0,0
201908,3362304,30,0,0,0,0,0,0,0,0
201908,3362304,580,0,0,0,0,0,0,0,0
201908,3362305,30,22.6,22.6,0,0,0,0,0,0
201908,3362305,580,0,0,0,0,0,0,0,0
201908,3362306,30,19.5,19.5,0,0,0,0,0,0
201908,3362306,580,0,0,0,0,0,0,0,0
201908,3362307,30,14.4,14.4,0,0,0,0,0,0
201908,3362308,30,2,2,0,0,0,0,0,0
201908,3362309,30,5.1,5.1,0,0,0,0,0,0
201908,3362309,580,0,0,0,0,0,0,0,0
201908,3362311,30,10.2,10.2,0,0,0,0,0,0
201908,3364620,580,0,0,0,0,0,0,0,0
201908,3374860,580,89,89,0,0,0,0,0,0
201908,3454539,580,119.3,119.3,0,0,0,0,0,0
201908,3468596,580,0,0,0,0,0,0,0,0
201908,3510722,30,475.9,475.9,0,0,6.9,0,0,0
201908,3510722,580,2970.1,2970.1,0,0,0,0,0,0
201908,3516324,580,0,0,0,0,0,0,0,0
201908,3538723,580,117.2,117.2,0,0,0,0,0,0
201908,3581139,580,0,0,0,0,0,0,0,0
201908,3588249,580,0,0,0,0,0,0,0,0
201908,3597681,580,206.2,206.2,0,0,0,0,0,0
201908,3598004,580,97.8,97.8,0,0,22.2,0,120,0
201908,3598028,580,0,0,0,0,0,0,0,0
201908,3598030,580,0,0,0,0,0,0,0,0
201908,3598031,580,0,0,0,0,0,0,0,0
201908,3598032,580,0,0,0,0,0,0,0,0
201908,3598033,580,0,0,0,0,0,0,0,0
201908,3598035,30,0,0,0,0,0,0,0,0
201908,3599474,580,0,0,0,0,0,0,0,0
201908,3609174,580,0,0,0,0,0,0,0,10
201908,3629287,30,0,0,0,0,0,0,0,0
201908,3629287,580,0,0,0,0,0,0,0,0
201908,3693183,580,117.2,117.2,0,0,0,0,0,0
201908,3782528,580,20,0,0,0,0,245,215,0
201908,3782617,580,0,0,0,0,0,30,30,0
201908,3782822,580,0,0,0,0,0,0,0,0
201908,3787092,580,139.2,139.2,0,0,0,0,0,0
201908,3842832,580,111.4,111.4,0,0,8.6,0,120,0
201909,2842,30,0,0,0,0,0,0,0,0
201909,2842,580,16450,1104.6,15537.2,0,9086.5,0,6781.5,0
201909,8110,30,14823.9,-1.5,6990,0,14981.4,0,14920,0
201909,8110,580,1212294.3,1036624.9,0,550000,239721.1,0,0,0
201909,9007,30,200,0,0,0,0,3600,3800,0
201909,9007,580,120005,66805,0,1e+05,0,91400,0,50000
201909,12222,30,99.6,99.6,0,0,0,0,0,0
201909,12222,580,221.2,221.2,0,0,0,0,0,0
201909,13976,30,394.3,394.3,0,0,0,0,394.3,0
201909,13976,580,1130.3,0,0,0,6656.8,0,0,0
201909,21192,30,70.4,70.4,0,0,0,0,0,0
201909,21192,580,114.4,114.4,0,0,0,0,0,0
201909,29520,580,0,0,0,0,0,0,0,0
201909,42875,580,0,0,0,0,0,1200,1400,0
201909,236228,30,0,0,0,0,0,0,0,0
201909,236228,580,441.6,30.8,0,0,1527.8,0,1779.4,0
201909,262327,580,0,0,0,0,0,0,0,0
201909,306493,580,0,0,0,0,0,0,0,0
201909,345189,580,4800,0,0,0,0,1200,6000,0
201909,464169,580,0,0,0,0,0,0,0,0
201909,1040234,580,0,0,0,0,0,0,0,0
201909,1043617,30,0,0,0,0,0,0,0,0
201909,1043617,580,200,0,0,0,0,20,200,0
201909,1052730,30,0,0,0,0,0,0,0,0
201909,1065308,580,106.5,106.5,0,0,0,0,0,0
201909,1097782,580,0,0,0,0,0,0,0,0
201909,1117808,580,0,0,0,0,0,0,0,0
201909,1186333,30,0,0,0,0,0,0,0,0
201909,1186333,580,865.3,865.3,0,0,7.1,0,0,0
201909,1188174,580,0,0,0,0,0,0,0,0
201909,1238326,580,0,0,0,0,0,0,0,0
201909,1239635,580,0,0,0,0,0,0,0,0
201909,1246424,580,0,0,0,0,0,0,0,0
201909,1248296,30,0,0,0,0,0,0,0,0
201909,1248296,580,0,0,0,0,0,0,0,0
201909,1277245,580,0,0,0,0,0,0,0,0
201909,1306061,580,0,0,0,0,0,0,0,0
201909,1323375,580,0,0,0,0,0,0,0,0
201909,1323376,580,0,0,0,0,0,0,0,0
201909,1323394,580,0,0,0,0,0,0,0,0
201909,1351710,580,0,0,0,0,0,0,0,0
201909,1351711,580,0,0,0,0,0,0,0,0
201909,1351714,580,0,0,0,0,0,0,0,0
201909,1370135,30,200,200,0,0,0,0,0,0
201909,1371413,580,0,0,0,0,0,0,0,0
201909,1371593,30,0,0,0,0,0,0,0,0
201909,1371593,580,0,0,0,0,0,0,0,0
201909,1371651,580,0,0,0,0,0,0,0,0
201909,1371656,580,0,0,0,0,0,0,0,0
201909,1371660,580,0,0,0,0,0,0,0,0
201909,1371661,580,0,0,0,0,0,0,0,0
201909,1401220,580,0,0,0,0,0,0,0,0
201909,1403114,580,0,0,0,0,0,0,0,0
201909,1415687,580,0,0,0,0,0,0,0,0
201909,1420200,580,0,0,0,0,0,0,0,0
201909,1440762,580,0,0,0,0,0,0,0,0
201909,1444713,580,0,0,0,0,0,0,0,0
201909,1535989,580,0,0,0,0,0,0,0,0
201909,1892857,580,0,0,0,0,0,0,0,0
201909,1899424,580,0,0,0,0,0,0,0,0
201909,2134740,580,0,0,0,0,0,0,0,0
201909,2142908,580,0,0,0,0,0,0,0,0
201909,2243523,30,0,0,0,0,0,0,0,0
201909,2243523,580,199.6,199.6,0,0,0,0,0,0
201909,2378449,580,142.5,142.5,0,0,0,0,0,0
201909,2432914,580,0,0,0,0,0,0,0,0
201909,2444423,580,59.4,59.4,0,0,0,0,0,0
201909,2444429,580,19.7,19.7,0,0,0,0,0,0
201909,2444435,30,0,0,0,0,0,0,0,0
201909,2444435,580,56177.1,51604.9,3966.6,40000,1584.6,0,0,0
201909,2444436,580,200,0,0,0,0,200,400,0
201909,2444439,30,0,0,0,0,0,0,0,0
201909,2444439,580,101704.9,3926.8,95728.1,30000,6343.2,0,0,0
201909,2444440,580,200,0,0,0,0,0,0,0
201909,2476964,30,0,0,0,0,0,0,0,0
201909,2476964,580,0,0,0,0,0,0,0,0
201909,2479221,580,0,0,0,0,0,0,0,0
201909,2505081,30,0,0,0,0,0,0,0,0
201909,2505081,580,282,282,0,0,0,1,0,0
201909,2517725,30,1492.5,692.5,800,0,0,0,0,0
201909,2517725,580,5727.2,5456.7,0,0,1050.4,0,0,0
201909,2530359,580,5400,5400,0,0,0,0,0,0
201909,2530392,580,0,0,0,0,0,0,0,0
201909,2543678,30,0,0,0,0,0,0,0,0
201909,2543678,580,0,0,0,0,0,0,0,0
201909,2553935,580,-0.1,-0.1,0,0,2026,0,2025.3,0
201909,2566588,580,1800,1800,0,0,0,0,0,0
201909,2569159,580,0,0,0,0,0,0,0,0
201909,2617190,580,0,0,0,0,0,0,0,0
201909,2617271,30,0,0,0,0,0,0,0,0
201909,2617271,580,0,0,0,0,0,0,0,0
201909,2617272,580,0,0,0,0,0,0,0,0
201909,2617273,580,0,0,0,0,0,0,0,0
201909,2617275,580,0,0,0,0,0,0,0,0
201909,2617276,30,0,0,0,0,0,0,0,0
201909,2617276,580,0,0,0,0,0,0,0,0
201909,2623010,580,206.4,206.4,0,0,4.6,0,0,0
201909,2644386,30,0,0,0,0,0,0,0,0
201909,2644386,580,7082.7,0,0,0,7084.2,0,13234.9,0
201909,2689500,580,207.7,207.7,0,0,0,0,0,0
201909,2689501,580,105.9,105.9,0,0,0,0,0,0
201909,2707373,580,0,0,0,0,0,0,0,0
201909,2731081,580,103.2,103.2,0,0,7.1,0,0,0
201909,2752922,580,0,0,0,0,0,0,0,0
201909,2777240,580,0,0,0,0,0,0,0,0
201909,2777241,580,0,0,0,0,0,0,0,0
201909,2783040,580,0,0,0,0,0,2000,2000,0
201909,2794778,580,0,0,0,0,0,0,0,0
201909,2904441,580,0,0,0,0,0,0,0,0
201909,2913055,580,0,0,0,0,0,0,0,0
201909,2913057,580,0,0,0,0,0,0,0,0
201909,2923110,580,0,0,0,0,0,0,0,0
201909,2926780,580,0,0,0,0,0,0,0,0
201909,3046641,580,36.8,36.8,0,0,0,0,0,0
201909,3054495,580,122.2,122.2,0,0,0,0,0,0
201909,3059140,580,0,0,0,0,0,0,0,0
201909,3059167,30,110.9,110.9,0,0,0,0,0,0
201909,3069320,30,108.9,108.9,0,0,0,0,0,0
201909,3077970,30,0,0,0,0,0,0,0,0
201909,3077971,30,0,0,0,0,0,0,0,0
201909,3077972,30,26.8,26.8,0,0,0,0,0,0
201909,3077972,580,0,0,0,0,0,0,0,0
201909,3087521,30,0,0,0,0,0,0,0,0
201909,3087543,580,0,0,0,0,0,0,0,0
201909,3087544,580,0,0,0,0,0,0,0,0
201909,3088864,30,0,0,0,0,0,0,0,0
201909,3088864,580,110.9,110.9,0,0,0,0,0,0
201909,3100143,30,117.2,117.2,0,0,0,0,0,0
201909,3100143,580,222.2,24.6,197.6,0,0,0,0,0
201909,3112095,30,0,0,0,0,0,0,0,0
201909,3112103,580,1775.7,0,0,0,74.4,0,1732.8,0
201909,3112349,580,0,0,0,0,0,0,0,0
201909,3112350,580,0,0,0,0,0,0,0,0
201909,3115718,580,101.2,101.2,0,0,0,0,0,0
201909,3122277,580,39,39,0,0,0,0,0,0
201909,3124092,580,177.9,111,0,0,119.7,0,120,0
201909,3128490,30,0,0,0,0,0,0,0,0
201909,3128490,580,90,90,0,0,0,0,0,0
201909,3130323,30,0,0,0,0,0,0,0,0
201909,3130324,580,117.2,117.2,0,0,0,0,0,0
201909,3152238,30,85.8,85.8,0,0,0,0,0,0
201909,3162970,580,0,0,0,0,0,0,0,0
201909,3164308,30,0,0,0,0,0,0,0,0
201909,3164308,580,106.8,106.8,0,0,0,0,0,0
201909,3164363,580,349.6,349.6,0,0,0,0,0,0
201909,3164728,580,109.8,109.8,0,0,10.2,0,0,0
201909,3167218,30,0,0,0,0,0,0,0,0
201909,3167218,580,95.2,95.2,0,0,0,0,0,0
201909,3167327,30,237.7,237.7,0,0,0,0,0,0
201909,3167327,580,93.1,93.1,0,0,0,0,0,0
201909,3172636,580,46.8,46.8,0,0,7.9,0,0,0
201909,3172839,580,0,0,0,0,0,0,0,0
201909,3177392,580,113,113,0,0,0,0,0,0
201909,3205524,580,46.3,46.3,0,0,10.2,0,0,0
201909,3205601,580,290.5,178.5,112,0,0,0,0,0
201909,3208246,580,0,0,0,0,0,0,0,0
201909,3208248,580,0,0,0,0,0,0,0,0
201909,3228508,580,119.3,119.3,0,0,0,0,0,0
201909,3235013,30,0,0,0,0,0,0,0,0
201909,3235013,580,0,0,0,0,0,0,0,0
201909,3237097,30,0,0,0,0,0,0,0,0
201909,3254459,580,0,0,0,0,0,0,0,0
201909,3267809,580,113,113,0,0,0,0,0,0
201909,3281700,30,0,0,0,0,0,0,0,0
201909,3281700,580,115.1,115.1,0,0,0,0,0,0
201909,3282202,580,600,0,600,0,0,0,0,0
201909,3297160,580,0,0,0,0,0,0,0,0
201909,3301827,580,0,0,0,0,0,0,0,0
201909,3306218,580,108.9,108.9,0,0,0,0,0,0
201909,3306335,30,104,104,0,0,0,0,0,0
201909,3336797,30,0,0,0,0,0,0,0,0
201909,3336797,580,116.3,116.3,0,0,0,0,0,0
201909,3339509,580,116.2,116.2,0,0,0,0,0,0
201909,3342642,30,44.2,44.2,0,0,0,0,0,0
201909,3342643,30,0,0,0,0,0,0,0,0
201909,3342645,30,12.3,12.3,0,0,0,0,0,0
201909,3342646,30,35,35,0,0,0,0,0,0
201909,3342647,30,12.3,12.3,0,0,0,0,0,0
201909,3342648,30,5.1,5.1,0,0,0,0,0,0
201909,3362301,30,0,0,0,0,0,0,0,0
201909,3362302,30,16.4,16.4,0,0,0,0,0,0
201909,3362303,30,8.2,8.2,0,0,0,0,0,0
201909,3362304,30,0,0,0,0,0,0,0,0
201909,3362304,580,0,0,0,0,0,0,0,0
201909,3362305,30,22.6,22.6,0,0,0,0,0,0
201909,3362305,580,0,0,0,0,0,0,0,0
201909,3362306,30,19.5,19.5,0,0,0,0,0,0
201909,3362306,580,0,0,0,0,0,0,0,0
201909,3362307,30,14.4,14.4,0,0,0,0,0,0
201909,3362308,30,2,2,0,0,0,0,0,0
201909,3362309,30,5.1,5.1,0,0,0,0,0,0
201909,3362309,580,0,0,0,0,0,0,0,0
201909,3362311,30,10.2,10.2,0,0,0,0,0,0
201909,3364620,580,0,0,0,0,0,0,0,0
201909,3374860,580,89,89,0,0,0,0,0,0
201909,3454539,580,119.3,119.3,0,0,0,0,0,0
201909,3468596,580,0,0,0,0,0,0,0,0
201909,3510722,30,475.9,475.9,0,0,0,0,0,0
201909,3510722,580,2354,2354,0,0,616.1,0,0,0
201909,3516324,580,0,0,0,0,0,0,0,0
201909,3538723,580,117.2,117.2,0,0,0,0,0,0
201909,3581139,580,0,0,0,0,0,0,0,0
201909,3588249,580,0,0,0,0,0,0,0,0
201909,3597681,580,206.2,206.2,0,0,0,0,0,0
201909,3598004,580,97.8,97.8,0,0,0,0,0,0
201909,3598028,580,0,0,0,0,0,0,0,0
201909,3598030,580,0,0,0,0,0,0,0,0
201909,3598031,580,0,0,0,0,0,0,0,0
201909,3598032,580,0,0,0,0,0,0,0,0
201909,3598033,580,0,0,0,0,0,0,0,0
201909,3598035,30,0,0,0,0,0,0,0,0
201909,3599474,580,0,0,0,0,0,0,0,0
201909,3609174,580,0,0,0,0,0,0,0,0
201909,3629287,30,0,0,0,0,0,0,0,0
201909,3629287,580,0,0,0,0,0,0,0,0
201909,3693183,580,117.2,117.2,0,0,0,0,0,0
201909,3782528,580,0,0,0,0,0,100,80,0
201909,3782617,580,10,0,0,0,0,0,10,0
201909,3782822,580,0,0,0,0,0,30,30,0
201909,3787092,580,139.2,139.2,0,0,0,0,0,0
201909,3842832,580,111.4,111.4,0,0,0,0,0,0
201910,2842,30,264.7,0,0,0,2709.2,0,3051.1,0
201910,2842,580,17412.9,710.7,15537.2,0,6216.6,0,6763.2,0
201910,8110,30,35846.7,22154.2,6890,0,23737.2,0,44760,0
201910,8110,580,834457.2,734907,0,550000,377212.1,0,0,0
201910,9007,30,0,0,0,0,0,1200,1000,0
201910,9007,580,101605,98405,0,1e+05,0,68400,0,50000
201910,12222,30,99.6,99.6,0,0,0,0,0,0
201910,12222,580,221.2,131.5,0,0,0,0,0,0
201910,13976,30,351.7,0,0,0,361.9,0,390.3,0
201910,13976,580,884.8,-0.3,0,0,2788.4,0,2678.8,0
201910,21192,30,70.4,70.4,0,0,0,0,0,0
201910,21192,580,114.4,114.4,0,0,0,0,0,0
201910,29520,580,0,0,0,0,0,0,0,0
201910,42875,580,0,0,0,0,0,0,400,1600
201910,236228,30,0,0,0,0,0,0,0,0
201910,236228,580,61.3,61.3,0,0,419.4,0,65.6,0
201910,262327,580,0,0,0,0,0,0,0,0
201910,306493,580,0,0,0,0,0,0,0,0
201910,345189,580,800,0,0,0,0,3200,2400,0
201910,464169,580,0,0,0,0,0,0,0,0
201910,1040234,580,0,0,0,0,0,0,0,0
201910,1043617,30,0,0,0,0,0,20,20,0
201910,1043617,580,140,0,0,0,0,30,170,0
201910,1052730,30,0,0,0,0,0,0,0,0
201910,1065308,580,106.5,106.5,0,0,0,0,0,0
201910,1097782,580,0,0,0,0,0,0,0,0
201910,1117808,580,0,0,0,0,0,0,0,0
201910,1186333,30,0,0,0,0,0,0,0,0
201910,1186333,580,865.3,865.3,0,0,0,0,0,0
201910,1188174,580,0,0,0,0,0,0,0,0
201910,1238326,580,0,0,0,0,0,0,0,0
201910,1239635,580,0,0,0,0,0,0,0,0
201910,1246424,580,0,0,0,0,0,0,0,0
201910,1248296,30,0,0,0,0,0,0,0,0
201910,1248296,580,0,0,0,0,0,0,0,0
201910,1277245,580,0,0,0,0,0,0,0,0
201910,1306061,580,0,0,0,0,0,0,0,0
201910,1323375,580,0,0,0,0,0,0,0,0
201910,1323376,580,0,0,0,0,0,0,0,0
201910,1323394,580,0,0,0,0,0,0,0,0
201910,1351710,580,0,0,0,0,0,0,0,0
201910,1351711,580,0,0,0,0,0,0,0,0
201910,1351714,580,0,0,0,0,0,0,0,0
201910,1370135,30,200,200,0,0,0,0,0,0
201910,1371413,580,0,0,0,0,0,0,0,0
201910,1371593,30,0,0,0,0,0,0,0,0
201910,1371593,580,0,0,0,0,0,0,0,0
201910,1371651,580,0,0,0,0,0,0,0,0
201910,1371656,580,0,0,0,0,0,0,0,0
201910,1371660,580,0,0,0,0,0,0,0,0
201910,1371661,580,0,0,0,0,0,0,0,0
201910,1401220,580,0,0,0,0,0,0,0,0
201910,1403114,580,0,0,0,0,0,0,0,0
201910,1415687,580,0,0,0,0,0,0,0,0
201910,1420200,580,0,0,0,0,0,0,0,0
201910,1440762,580,0,0,0,0,0,0,0,0
201910,1444713,580,0,0,0,0,0,0,0,0
201910,1535989,580,0,0,0,0,0,0,0,0
201910,1892857,580,0,0,0,0,0,0,0,0
201910,1899424,580,0,0,0,0,0,0,0,0
201910,2134740,580,0,0,0,0,0,0,0,0
201910,2142908,580,0,0,0,0,0,0,0,0
201910,2243523,30,0,0,0,0,0,0,0,0
201910,2243523,580,199.6,199.6,0,0,0,0,0,0
201910,2378449,580,142.5,142.5,0,0,0,0,0,0
201910,2432914,580,0,0,0,0,0,0,0,0
201910,2444423,580,59.4,59.4,0,0,0,0,0,0
201910,2444429,580,19.7,19.7,0,0,0,0,0,0
201910,2444435,30,0,0,0,0,0,0,0,0
201910,2444435,580,52369,49539.2,0,40000,3808.1,0,0,0
201910,2444436,580,400,0,0,0,0,0,200,0
201910,2444439,30,0,0,0,0,0,0,0,0
201910,2444439,580,94113.1,13904.6,78155.6,30000,7591.8,0,0,0
201910,2444440,580,0,0,0,0,0,600,400,0
201910,2476964,30,0,0,0,0,0,0,0,0
201910,2476964,580,0,0,0,0,0,35,35,0
201910,2479221,580,0,0,0,0,0,0,0,0
201910,2505081,30,0,0,0,0,0,0,0,0
201910,2505081,580,277,277,0,0,0,5,0,0
201910,2517725,30,1492.5,692.5,800,0,0,0,0,0
201910,2517725,580,8697.7,3569.8,0,0,4479.5,0,7450,0
201910,2530359,580,5400,5400,0,0,0,0,0,0
201910,2530392,580,0,0,0,0,0,0,0,0
201910,2543678,30,0,0,0,0,0,0,0,0
201910,2543678,580,0,0,0,0,0,0,0,0
201910,2553935,580,-0.1,-0.1,0,0,0,0,0,0
201910,2566588,580,1800,1800,0,0,0,0,0,0
201910,2569159,580,0,0,0,0,0,0,0,0
201910,2617190,580,0,0,0,0,0,0,0,0
201910,2617271,30,0,0,0,0,0,0,0,0
201910,2617271,580,0,0,0,0,0,0,0,0
201910,2617272,580,0,0,0,0,0,0,0,0
201910,2617273,580,0,0,0,0,0,0,0,0
201910,2617275,580,0,0,0,0,0,0,0,0
201910,2617276,30,0,0,0,0,0,0,0,0
201910,2617276,580,0,0,0,0,0,0,0,0
201910,2623010,580,206.4,206.4,0,0,0,0,0,0
201910,2644386,30,345.3,47.6,0,0,3.8,0,393.8,0
201910,2644386,580,7110.5,10740.9,0,0,12692,0,13163.5,0
201910,2689500,580,207.7,207.7,0,0,0,0,0,0
201910,2689501,580,105.9,105.9,0,0,0,0,0,0
201910,2707373,580,0,0,0,0,0,0,0,0
201910,2731081,580,103.2,103.2,0,0,0,0,0,0
201910,2752922,580,0,0,0,0,0,0,0,0
201910,2777240,580,0,0,0,0,0,0,0,0
201910,2777241,580,0,0,0,0,0,0,0,0
201910,2783040,580,0,0,0,0,0,0,0,0
201910,2794778,580,0,0,0,0,0,0,0,0
201910,2904441,580,0,0,0,0,0,0,0,0
201910,2913055,580,0,0,0,0,0,0,0,0
201910,2913057,580,0,0,0,0,0,0,0,0
201910,2923110,580,0,0,0,0,0,0,0,0
201910,2926780,580,0,0,0,0,0,0,0,0
201910,3046641,580,36.8,36.8,0,0,0,0,0,0
201910,3054495,580,122.2,122.2,0,0,0,0,0,0
201910,3059140,580,0,0,0,0,0,0,0,0
201910,3059167,30,110.9,110.9,0,0,0,0,0,0
201910,3069320,30,108.9,108.9,0,0,0,0,0,0
201910,3077970,30,0,0,0,0,0,0,0,0
201910,3077971,30,0,0,0,0,0,0,0,0
201910,3077972,30,26.8,26.8,0,0,0,0,0,0
201910,3077972,580,0,0,0,0,0,0,0,0
201910,3087521,30,0,0,0,0,0,0,0,0
201910,3087543,580,0,0,0,0,0,0,0,0
201910,3087544,580,0,0,0,0,0,0,0,0
201910,3088864,30,0,0,0,0,0,0,0,0
201910,3088864,580,110.9,110.9,0,0,0,0,0,0
201910,3100143,30,117.2,117.2,0,0,0,0,0,0
201910,3100143,580,217.4,7.4,197.6,0,4.8,0,0,0
201910,3112095,30,0,0,0,0,0,0,0,0
201910,3112103,580,93.5,90.7,0,0,8335.7,0,6852.7,0
201910,3112349,580,0,0,0,0,0,0,0,0
201910,3112350,580,0,0,0,0,0,0,0,0
201910,3115718,580,86.3,86.3,0,0,14.9,0,0,0
201910,3122277,580,39,39,0,0,0,0,0,0
201910,3124092,580,48.9,48.9,0,0,129,0,0,0
201910,3128490,30,0,0,0,0,0,0,0,0
201910,3128490,580,90,90,0,0,0,0,0,0
201910,3130323,30,0,0,0,0,0,0,0,0
201910,3130324,580,117.2,117.2,0,0,0,0,0,0
201910,3152238,30,85.8,85.8,0,0,0,0,0,0
201910,3162970,580,0,0,0,0,0,0,0,0
